# BUSCO version is: 4.0.5 
# The lineage dataset is: cyanobacteria_odb10 (Creation date: 2019-04-24, number of species: 140, number of BUSCOs: 773)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
19486at1117	Complete	Anabaena_cylindrica_PCC_7122_263	320559	321575	232.8	200	https://www.orthodb.org/v10?query=19486at1117	Thiamine-monophosphate kinase
19534at1117	Complete	Anabaena_cylindrica_PCC_7122_2554	2906325	2907017	321.0	184	https://www.orthodb.org/v10?query=19534at1117	Triosephosphate isomerase
19606at1117	Complete	Anabaena_cylindrica_PCC_7122_351	428981	430003	375.4	241	https://www.orthodb.org/v10?query=19606at1117	4-hydroxythreonine-4-phosphate dehydrogenase
19634at1117	Complete	Anabaena_cylindrica_PCC_7122_1693	1944598	1945383	412.4	228	https://www.orthodb.org/v10?query=19634at1117	ABC transporter ATP-binding protein
19640at1117	Complete	Anabaena_cylindrica_PCC_7122_4041	4552599	4553513	312.8	215	https://www.orthodb.org/v10?query=19640at1117	homoserine kinase
19646at1117	Complete	Anabaena_cylindrica_PCC_7122_4348	4897493	4898236	399.7	194	https://www.orthodb.org/v10?query=19646at1117	DNA-binding response regulator
19688at1117	Complete	Anabaena_cylindrica_PCC_7122_5292	5978587	5979771	461.9	315	https://www.orthodb.org/v10?query=19688at1117	Oxygen-independent coproporphyrinogen-III oxidase-like protein
19839at1117	Complete	Anabaena_cylindrica_PCC_7122_4078	4583815	4584681	464.8	244	https://www.orthodb.org/v10?query=19839at1117	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
19852at1117	Complete	Anabaena_cylindrica_PCC_7122_3706	4220625	4221857	371.5	275	https://www.orthodb.org/v10?query=19852at1117	N-acetyltransferase
19966at1117	Complete	Anabaena_cylindrica_PCC_7122_1737	1995127	1996299	504.4	309	https://www.orthodb.org/v10?query=19966at1117	molybdenum cofactor biosynthesis protein MoeB
20010at1117	Complete	Anabaena_cylindrica_PCC_7122_527	646456	647289	247.7	188	https://www.orthodb.org/v10?query=20010at1117	Tetratricopeptide repeat protein
20049at1117	Complete	Anabaena_cylindrica_PCC_7122_259	316641	318128	495.1	379	https://www.orthodb.org/v10?query=20049at1117	UDP-N-acetylmuramate--L-alanine ligase
20061at1117	Complete	Anabaena_cylindrica_PCC_7122_2601	2964328	2965233	360.0	236	https://www.orthodb.org/v10?query=20061at1117	molecular chaperone Hsp33
20140at1117	Complete	Anabaena_cylindrica_PCC_7122_1594	1837893	1839020	412.2	263	https://www.orthodb.org/v10?query=20140at1117	Phospho-N-acetylmuramoyl-pentapeptide-transferase
20172at1117	Complete	Anabaena_cylindrica_PCC_7122_3912	4443127	4443801	284.2	170	https://www.orthodb.org/v10?query=20172at1117	phosphoribosylformylglycinamidine synthase I
20298at1117	Complete	Anabaena_cylindrica_PCC_7122_811	973823	974545	217.2	168	https://www.orthodb.org/v10?query=20298at1117	ribonuclease III
20357at1117	Complete	Anabaena_cylindrica_PCC_7122_4938	5571890	5572711	371.2	219	https://www.orthodb.org/v10?query=20357at1117	protease
20397at1117	Complete	Anabaena_cylindrica_PCC_7122_935	1107763	1109118	441.2	345	https://www.orthodb.org/v10?query=20397at1117	Four-carbon acid sugar kinase, N-terminal domain
20409at1117	Complete	Anabaena_cylindrica_PCC_7122_4859	5483218	5484138	420.2	259	https://www.orthodb.org/v10?query=20409at1117	ornithine carbamoyltransferase
20410at1117	Complete	Anabaena_cylindrica_PCC_7122_4402	4956336	4957262	389.2	235	https://www.orthodb.org/v10?query=20410at1117	N-acetylmuramic acid 6-phosphate etherase
20450at1117	Complete	Anabaena_cylindrica_PCC_7122_3524	3996194	3997207	458.1	277	https://www.orthodb.org/v10?query=20450at1117	Tll0399 protein
20497at1117	Complete	Anabaena_cylindrica_PCC_7122_20	25733	26515	360.4	229	https://www.orthodb.org/v10?query=20497at1117	exodeoxyribonuclease III
20603at1117	Complete	Anabaena_cylindrica_PCC_7122_2421	2744589	2745650	300.8	213	https://www.orthodb.org/v10?query=20603at1117	rRNA (cytidine-2'-O-)-methyltransferase
20606at1117	Complete	Anabaena_cylindrica_PCC_7122_1074	1275461	1276330	166.5	160	https://www.orthodb.org/v10?query=20606at1117	aldose 1-epimerase
20648at1117	Complete	Anabaena_cylindrica_PCC_7122_2960	3368843	3369658	221.3	190	https://www.orthodb.org/v10?query=20648at1117	Segregation and condensation protein A
20650at1117	Complete	Anabaena_cylindrica_PCC_7122_4370	4915546	4916670	300.5	217	https://www.orthodb.org/v10?query=20650at1117	Small ribosomal subunit biogenesis GTPase RsgA
20726at1117	Complete	Anabaena_cylindrica_PCC_7122_2611	2977044	2977916	278.6	208	https://www.orthodb.org/v10?query=20726at1117	fructosamine kinase family protein
20728at1117	Complete	Anabaena_cylindrica_PCC_7122_839	1008640	1009617	180.5	211	https://www.orthodb.org/v10?query=20728at1117	fructokinase
20766at1117	Complete	Anabaena_cylindrica_PCC_7122_4946	5579903	5580832	339.9	225	https://www.orthodb.org/v10?query=20766at1117	cobalt ABC transporter permease
20775at1117	Complete	Anabaena_cylindrica_PCC_7122_4713	5322769	5323932	579.4	333	https://www.orthodb.org/v10?query=20775at1117	ferrochelatase
20805at1117	Complete	Anabaena_cylindrica_PCC_7122_119	134488	135774	536.7	291	https://www.orthodb.org/v10?query=20805at1117	cell division protein FtsZ
20822at1117	Complete	Anabaena_cylindrica_PCC_7122_2712	3084722	3086254	328.0	341	https://www.orthodb.org/v10?query=20822at1117	Bifunctional NAD(P)H-hydrate repair enzyme
20915at1117	Complete	Anabaena_cylindrica_PCC_7122_1511	1758028	1759077	409.9	285	https://www.orthodb.org/v10?query=20915at1117	Anthranilate phosphoribosyltransferase
20980at1117	Complete	Anabaena_cylindrica_PCC_7122_937	1110304	1111110	349.0	200	https://www.orthodb.org/v10?query=20980at1117	Site-determining protein
21019at1117	Complete	Anabaena_cylindrica_PCC_7122_706	837931	838578	391.2	191	https://www.orthodb.org/v10?query=21019at1117	Cytochrome b6
21157at1117	Complete	Anabaena_cylindrica_PCC_7122_3527	3999052	4000458	474.1	340	https://www.orthodb.org/v10?query=21157at1117	putative bicarbonate transporter, IctB family
21234at1117	Complete	Anabaena_cylindrica_PCC_7122_1426	1665035	1666012	311.0	205	https://www.orthodb.org/v10?query=21234at1117	Protein-export membrane protein SecF
21241at1117	Complete	Anabaena_cylindrica_PCC_7122_4931	5568279	5569169	466.9	257	https://www.orthodb.org/v10?query=21241at1117	beta-carotene hydroxylase
21412at1117	Complete	Anabaena_cylindrica_PCC_7122_3479	3953321	3954061	345.3	212	https://www.orthodb.org/v10?query=21412at1117	2-phosphosulfolactate phosphatase
21470at1117	Complete	Anabaena_cylindrica_PCC_7122_2844	3234360	3235088	413.5	206	https://www.orthodb.org/v10?query=21470at1117	DNA-binding response regulator
21545at1117	Complete	Anabaena_cylindrica_PCC_7122_3929	4464195	4464833	300.5	182	https://www.orthodb.org/v10?query=21545at1117	50S ribosomal protein L3
21620at1117	Complete	Anabaena_cylindrica_PCC_7122_643	783650	784603	281.4	207	https://www.orthodb.org/v10?query=21620at1117	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
21634at1117	Complete	Anabaena_cylindrica_PCC_7122_3603	4094407	4095288	359.8	236	https://www.orthodb.org/v10?query=21634at1117	Ribosome biogenesis GTPase A
21643at1117	Complete	Anabaena_cylindrica_PCC_7122_3383	3850690	3851847	411.5	306	https://www.orthodb.org/v10?query=21643at1117	cysteine lyase
21727at1117	Complete	Anabaena_cylindrica_PCC_7122_4608	5202907	5203635	352.2	214	https://www.orthodb.org/v10?query=21727at1117	ABC transporter ATP-binding protein
21741at1117	Complete	Anabaena_cylindrica_PCC_7122_511	629459	630379	355.3	244	https://www.orthodb.org/v10?query=21741at1117	NAD kinase
21912at1117	Complete	Anabaena_cylindrica_PCC_7122_3263	3723111	3723833	315.4	202	https://www.orthodb.org/v10?query=21912at1117	pyridoxine 5'-phosphate synthase
21927at1117	Complete	Anabaena_cylindrica_PCC_7122_5409	6119795	6120610	331.2	215	https://www.orthodb.org/v10?query=21927at1117	hydrolase
21968at1117	Complete	Anabaena_cylindrica_PCC_7122_4771	5384978	5385718	346.1	210	https://www.orthodb.org/v10?query=21968at1117	3-oxoacyl-(Acyl-carrier-protein) reductase
21969at1117	Complete	Anabaena_cylindrica_PCC_7122_5086	5734517	5735206	239.8	183	https://www.orthodb.org/v10?query=21969at1117	2-phytyl-1,4-naphtoquinone methyltransferase
22001at1117	Complete	Anabaena_cylindrica_PCC_7122_5038	5689464	5690330	272.8	205	https://www.orthodb.org/v10?query=22001at1117	ABC transporter ATP-binding protein
22056at1117	Complete	Anabaena_cylindrica_PCC_7122_2052	2338152	2338829	276.2	181	https://www.orthodb.org/v10?query=22056at1117	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
22112at1117	Complete	Anabaena_cylindrica_PCC_7122_429	524083	525219	307.8	265	https://www.orthodb.org/v10?query=22112at1117	anhydro-N-acetylmuramic acid kinase
22208at1117	Complete	Anabaena_cylindrica_PCC_7122_4888	5518914	5519516	200.9	163	https://www.orthodb.org/v10?query=22208at1117	membrane protein
22319at1117	Complete	Anabaena_cylindrica_PCC_7122_2573	2926546	2927217	342.3	176	https://www.orthodb.org/v10?query=22319at1117	global nitrogen regulator NtcA
22321at1117	Complete	Anabaena_cylindrica_PCC_7122_4687	5297501	5298268	202.1	141	https://www.orthodb.org/v10?query=22321at1117	Zn-dependent hydrolase
22324at1117	Complete	Anabaena_cylindrica_PCC_7122_1948	2221295	2221981	190.5	149	https://www.orthodb.org/v10?query=22324at1117	phosphatase
22462at1117	Complete	Anabaena_cylindrica_PCC_7122_3952	4477318	4478262	471.7	275	https://www.orthodb.org/v10?query=22462at1117	DNA-directed RNA polymerase subunit alpha
22711at1117	Complete	Anabaena_cylindrica_PCC_7122_2658	3022268	3023032	251.4	180	https://www.orthodb.org/v10?query=22711at1117	Pseudouridine synthase
22727at1117	Complete	Anabaena_cylindrica_PCC_7122_3401	3870961	3871941	528.1	285	https://www.orthodb.org/v10?query=22727at1117	acetyl-CoA carboxylase carboxyltransferase subunit alpha
22800at1117	Complete	Anabaena_cylindrica_PCC_7122_548	671801	672721	280.8	212	https://www.orthodb.org/v10?query=22800at1117	protein-(glutamine-N5) methyltransferase, release factor-specific
22805at1117	Complete	Anabaena_cylindrica_PCC_7122_3434	3907108	3907881	293.1	202	https://www.orthodb.org/v10?query=22805at1117	hydroxyacylglutathione hydrolase
22811at1117	Complete	Anabaena_cylindrica_PCC_7122_5021	5670571	5671518	418.4	248	https://www.orthodb.org/v10?query=22811at1117	ribonuclease Z
22894at1117	Complete	Anabaena_cylindrica_PCC_7122_5587	6340042	6340926	437.5	242	https://www.orthodb.org/v10?query=22894at1117	4-hydroxy-tetrahydrodipicolinate synthase
22931at1117	Complete	Anabaena_cylindrica_PCC_7122_5371	6076234	6076896	333.6	190	https://www.orthodb.org/v10?query=22931at1117	ATP-dependent Clp protease proteolytic subunit
23018at1117	Complete	Anabaena_cylindrica_PCC_7122_1575	1817875	1818753	362.2	235	https://www.orthodb.org/v10?query=23018at1117	prolipoprotein diacylglyceryl transferase
23096at1117	Complete	Anabaena_cylindrica_PCC_7122_898	1072397	1073293	317.2	229	https://www.orthodb.org/v10?query=23096at1117	16S rRNA (cytosine(1402)-N(4))-methyltransferase
23125at1117	Complete	Anabaena_cylindrica_PCC_7122_3257	3718191	3719069	346.1	221	https://www.orthodb.org/v10?query=23125at1117	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
23167at1117	Complete	Anabaena_cylindrica_PCC_7122_3402	3872290	3873015	259.9	199	https://www.orthodb.org/v10?query=23167at1117	short-chain dehydrogenase
23230at1117	Complete	Anabaena_cylindrica_PCC_7122_2069	2355949	2357274	350.6	290	https://www.orthodb.org/v10?query=23230at1117	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
23259at1117	Complete	Anabaena_cylindrica_PCC_7122_3346	3800790	3801569	293.9	216	https://www.orthodb.org/v10?query=23259at1117	photosystem II S4 domain protein
23262at1117	Complete	Anabaena_cylindrica_PCC_7122_3823	4360354	4361148	483.5	229	https://www.orthodb.org/v10?query=23262at1117	30S ribosomal protein S2
23304at1117	Complete	Anabaena_cylindrica_PCC_7122_4509	5086929	5087663	263.8	171	https://www.orthodb.org/v10?query=23304at1117	biotin/lipoate A/B protein ligase
23433at1117	Complete	Anabaena_cylindrica_PCC_7122_1825	2071797	2072453	198.2	160	https://www.orthodb.org/v10?query=23433at1117	riboflavin synthase subunit alpha
23694at1117	Complete	Anabaena_cylindrica_PCC_7122_3728	4255056	4255868	161.0	161	https://www.orthodb.org/v10?query=23694at1117	NTF2-like domain superfamily
23891at1117	Complete	Anabaena_cylindrica_PCC_7122_370	447777	448988	295.6	289	https://www.orthodb.org/v10?query=23891at1117	ATP phosphoribosyltransferase regulatory subunit
23904at1117	Complete	Anabaena_cylindrica_PCC_7122_422	516707	517411	246.0	179	https://www.orthodb.org/v10?query=23904at1117	D-alanyl-D-alanine dipeptidase
23917at1117	Complete	Anabaena_cylindrica_PCC_7122_1752	2008758	2009516	396.8	212	https://www.orthodb.org/v10?query=23917at1117	ATP synthase subunit a
23958at1117	Complete	Anabaena_cylindrica_PCC_7122_975	1150978	1151733	222.7	192	https://www.orthodb.org/v10?query=23958at1117	Ribosomal RNA small subunit methyltransferase G
23977at1117	Complete	Anabaena_cylindrica_PCC_7122_5199	5871401	5872390	448.1	280	https://www.orthodb.org/v10?query=23977at1117	3-oxoacyl-
24010at1117	Complete	Anabaena_cylindrica_PCC_7122_1758	2013471	2014418	410.9	254	https://www.orthodb.org/v10?query=24010at1117	ATP synthase gamma chain
24088at1117	Complete	Anabaena_cylindrica_PCC_7122_412	506051	506779	387.5	211	https://www.orthodb.org/v10?query=24088at1117	Uridylate kinase
24089at1117	Complete	Anabaena_cylindrica_PCC_7122_5214	5886413	5887399	407.2	278	https://www.orthodb.org/v10?query=24089at1117	GntR family transcriptional regulator
24189at1117	Complete	Anabaena_cylindrica_PCC_7122_5156	5817846	5818580	277.8	193	https://www.orthodb.org/v10?query=24189at1117	RNA methyltransferase
24284at1117	Complete	Anabaena_cylindrica_PCC_7122_2306	2588344	2589066	273.9	187	https://www.orthodb.org/v10?query=24284at1117	6-phosphogluconolactonase
24290at1117	Complete	Anabaena_cylindrica_PCC_7122_3512	3982872	3983546	328.0	175	https://www.orthodb.org/v10?query=24290at1117	Histidine biosynthesis bifunctional protein HisIE
24306at1117	Complete	Anabaena_cylindrica_PCC_7122_353	430603	431622	427.4	272	https://www.orthodb.org/v10?query=24306at1117	3-beta hydroxysteroid dehydrogenase
24388at1117	Complete	Anabaena_cylindrica_PCC_7122_1538	1785487	1786587	371.3	255	https://www.orthodb.org/v10?query=24388at1117	Zinc metalloprotease
24483at1117	Complete	Anabaena_cylindrica_PCC_7122_1574	1816875	1817687	334.0	211	https://www.orthodb.org/v10?query=24483at1117	Precorrin-4 C11-methyltransferase
24486at1117	Complete	Anabaena_cylindrica_PCC_7122_465	576065	576811	339.3	205	https://www.orthodb.org/v10?query=24486at1117	thiamine monophosphate synthase
24520at1117	Complete	Anabaena_cylindrica_PCC_7122_4682	5294195	5295211	507.4	286	https://www.orthodb.org/v10?query=24520at1117	peptide chain release factor 2
24564at1117	Complete	Anabaena_cylindrica_PCC_7122_3085	3511749	3512564	297.4	219	https://www.orthodb.org/v10?query=24564at1117	pyrroline-5-carboxylate reductase
24614at1117	Complete	Anabaena_cylindrica_PCC_7122_4686	5296897	5297496	248.2	159	https://www.orthodb.org/v10?query=24614at1117	glutamine amidotransferase
24619at1117	Complete	Anabaena_cylindrica_PCC_7122_3323	3781756	3782367	318.3	177	https://www.orthodb.org/v10?query=24619at1117	peroxiredoxin
24685at1117	Complete	Anabaena_cylindrica_PCC_7122_2575	2928501	2929097	341.0	176	https://www.orthodb.org/v10?query=24685at1117	imidazoleglycerol-phosphate dehydratase
24753at1117	Complete	Anabaena_cylindrica_PCC_7122_2350	2647037	2647912	391.1	236	https://www.orthodb.org/v10?query=24753at1117	transporter
24756at1117	Complete	Anabaena_cylindrica_PCC_7122_2616	2982123	2982839	408.9	208	https://www.orthodb.org/v10?query=24756at1117	Ribosomal protein L1
24877at1117	Complete	Anabaena_cylindrica_PCC_7122_5023	5674524	5675669	282.6	222	https://www.orthodb.org/v10?query=24877at1117	sporulation protein
24896at1117	Complete	Anabaena_cylindrica_PCC_7122_328	402617	403246	300.9	173	https://www.orthodb.org/v10?query=24896at1117	ribonuclease D
24978at1117	Complete	Anabaena_cylindrica_PCC_7122_4495	5074319	5075056	284.1	194	https://www.orthodb.org/v10?query=24978at1117	phycocyanobilin:ferredoxin oxidoreductase
24988at1117	Complete	Anabaena_cylindrica_PCC_7122_2249	2525130	2526194	439.1	290	https://www.orthodb.org/v10?query=24988at1117	D-alanine--D-alanine ligase
25048at1117	Complete	Anabaena_cylindrica_PCC_7122_1490	1739313	1740008	292.0	185	https://www.orthodb.org/v10?query=25048at1117	DNA-binding response regulator
25052at1117	Complete	Anabaena_cylindrica_PCC_7122_5176	5843064	5844137	355.3	261	https://www.orthodb.org/v10?query=25052at1117	EamA family transporter
25062at1117	Complete	Anabaena_cylindrica_PCC_7122_2574	2927596	2928372	362.1	219	https://www.orthodb.org/v10?query=25062at1117	enoyl-
25080at1117	Complete	Anabaena_cylindrica_PCC_7122_3973	4499012	4499830	370.8	231	https://www.orthodb.org/v10?query=25080at1117	Acyl-
25129at1117	Complete	Anabaena_cylindrica_PCC_7122_1464	1705038	1705925	403.5	214	https://www.orthodb.org/v10?query=25129at1117	peptide ABC transporter permease
25136at1117	Complete	Anabaena_cylindrica_PCC_7122_4906	5539978	5540784	242.5	169	https://www.orthodb.org/v10?query=25136at1117	inositol monophosphatase
25139at1117	Complete	Anabaena_cylindrica_PCC_7122_1607	1852849	1853583	273.8	183	https://www.orthodb.org/v10?query=25139at1117	membrane protein
25369at1117	Complete	Anabaena_cylindrica_PCC_7122_4390	4939128	4940408	287.3	225	https://www.orthodb.org/v10?query=25369at1117	No description available
25376at1117	Complete	Anabaena_cylindrica_PCC_7122_2392	2698068	2699672	571.1	394	https://www.orthodb.org/v10?query=25376at1117	lipid II flippase MurJ
25380at1117	Complete	Anabaena_cylindrica_PCC_7122_3954	4478753	4479580	352.7	222	https://www.orthodb.org/v10?query=25380at1117	tRNA pseudouridine synthase A
25433at1117	Complete	Anabaena_cylindrica_PCC_7122_3930	4464879	4465511	293.5	180	https://www.orthodb.org/v10?query=25433at1117	50S ribosomal protein L4
25434at1117	Complete	Anabaena_cylindrica_PCC_7122_2644	3006820	3007614	267.0	185	https://www.orthodb.org/v10?query=25434at1117	1-(5-phosphoribosyl)-5-amino-4-imidazole- carboxylate carboxylase
25643at1117	Complete	Anabaena_cylindrica_PCC_7122_2636	3000969	3001757	153.8	142	https://www.orthodb.org/v10?query=25643at1117	type III pantothenate kinase
25650at1117	Complete	Anabaena_cylindrica_PCC_7122_4592	5176646	5177335	169.9	145	https://www.orthodb.org/v10?query=25650at1117	dethiobiotin synthase
25693at1117	Complete	Anabaena_cylindrica_PCC_7122_3140	3570800	3571465	279.4	156	https://www.orthodb.org/v10?query=25693at1117	Peptide methionine sulfoxide reductase MsrA
25753at1117	Complete	Anabaena_cylindrica_PCC_7122_3972	4497703	4498863	404.0	305	https://www.orthodb.org/v10?query=25753at1117	lipid-A-disaccharide synthase
25779at1117	Complete	Anabaena_cylindrica_PCC_7122_974	1150257	1150934	277.0	170	https://www.orthodb.org/v10?query=25779at1117	murein transglycosylase
25825at1117	Complete	Anabaena_cylindrica_PCC_7122_5161	5824218	5824922	148.1	167	https://www.orthodb.org/v10?query=25825at1117	precorrin-2 C(20)-methyltransferase
25826at1117	Complete	Anabaena_cylindrica_PCC_7122_4485	5064639	5065421	253.6	197	https://www.orthodb.org/v10?query=25826at1117	tRNA/rRNA methyltransferase (SpoU)
25849at1117	Complete	Anabaena_cylindrica_PCC_7122_4505	5082690	5083400	307.7	201	https://www.orthodb.org/v10?query=25849at1117	Ribose-5-phosphate isomerase A
25913at1117	Complete	Anabaena_cylindrica_PCC_7122_3407	3876771	3877400	173.6	154	https://www.orthodb.org/v10?query=25913at1117	N-(5'-phosphoribosyl)anthranilate isomerase
25921at1117	Complete	Anabaena_cylindrica_PCC_7122_517	636380	637366	412.4	270	https://www.orthodb.org/v10?query=25921at1117	radical SAM/Cys-rich domain protein
25943at1117	Complete	Anabaena_cylindrica_PCC_7122_3842	4376813	4377874	430.4	281	https://www.orthodb.org/v10?query=25943at1117	cobalamin biosynthesis protein CobW
26032at1117	Complete	Anabaena_cylindrica_PCC_7122_567	690514	691371	385.5	237	https://www.orthodb.org/v10?query=26032at1117	glutamate racemase
26060at1117	Complete	Anabaena_cylindrica_PCC_7122_4840	5464592	5465422	418.9	234	https://www.orthodb.org/v10?query=26060at1117	TIGR00268 family protein
26158at1117	Complete	Anabaena_cylindrica_PCC_7122_2487	2820313	2821185	264.9	220	https://www.orthodb.org/v10?query=26158at1117	Prephenate dehydratase
26298at1117	Complete	Anabaena_cylindrica_PCC_7122_4388	4937881	4938537	131.6	119	https://www.orthodb.org/v10?query=26298at1117	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
26299at1117	Complete	Anabaena_cylindrica_PCC_7122_4319	4860255	4861253	290.5	201	https://www.orthodb.org/v10?query=26299at1117	Diadenylate cyclase
26354at1117	Complete	Anabaena_cylindrica_PCC_7122_917	1094049	1094714	279.9	179	https://www.orthodb.org/v10?query=26354at1117	epimerase
26362at1117	Complete	Anabaena_cylindrica_PCC_7122_2656	3020377	3021255	352.0	251	https://www.orthodb.org/v10?query=26362at1117	Phosphatidate cytidylyltransferase
26499at1117	Complete	Anabaena_cylindrica_PCC_7122_2572	2924799	2926289	279.3	436	https://www.orthodb.org/v10?query=26499at1117	polynucleotidyl transferase
26590at1117	Complete	Anabaena_cylindrica_PCC_7122_2782	3172073	3172789	377.6	208	https://www.orthodb.org/v10?query=26590at1117	membrane protein
26835at1117	Complete	Anabaena_cylindrica_PCC_7122_2076	2363782	2364609	381.5	224	https://www.orthodb.org/v10?query=26835at1117	Methionine aminopeptidase
26844at1117	Complete	Anabaena_cylindrica_PCC_7122_615	751130	751897	218.8	180	https://www.orthodb.org/v10?query=26844at1117	alpha/beta hydrolase
26877at1117	Complete	Anabaena_cylindrica_PCC_7122_5585	6336682	6338085	492.4	387	https://www.orthodb.org/v10?query=26877at1117	trigger factor
26979at1117	Complete	Anabaena_cylindrica_PCC_7122_508	627769	628353	281.2	141	https://www.orthodb.org/v10?query=26979at1117	NAD(P)H-quinone oxidoreductase subunit I
27028at1117	Complete	Anabaena_cylindrica_PCC_7122_3083	3509997	3510665	251.5	177	https://www.orthodb.org/v10?query=27028at1117	Pyridoxal phosphate homeostasis protein
27103at1117	Complete	Anabaena_cylindrica_PCC_7122_3918	4448610	4449539	249.5	179	https://www.orthodb.org/v10?query=27103at1117	DNA repair protein RecO
27162at1117	Complete	Anabaena_cylindrica_PCC_7122_4942	5575312	5576598	379.4	266	https://www.orthodb.org/v10?query=27162at1117	small-conductance mechanosensitive channel
27267at1117	Complete	Anabaena_cylindrica_PCC_7122_5370	6075519	6076112	323.9	176	https://www.orthodb.org/v10?query=27267at1117	ATP-dependent Clp protease proteolytic subunit
27441at1117	Complete	Anabaena_cylindrica_PCC_7122_3471	3947189	3947875	237.5	168	https://www.orthodb.org/v10?query=27441at1117	molecular chaperone DnaJ
27443at1117	Complete	Anabaena_cylindrica_PCC_7122_844	1012293	1013018	285.3	193	https://www.orthodb.org/v10?query=27443at1117	Sugar fermentation stimulation protein homolog
27450at1117	Complete	Anabaena_cylindrica_PCC_7122_252	310706	311314	281.7	173	https://www.orthodb.org/v10?query=27450at1117	30S ribosomal protein S4
27629at1117	Complete	Anabaena_cylindrica_PCC_7122_270	326175	326732	295.6	163	https://www.orthodb.org/v10?query=27629at1117	elongation factor P
27700at1117	Complete	Anabaena_cylindrica_PCC_7122_4059	4569709	4570506	134.9	157	https://www.orthodb.org/v10?query=27700at1117	7-carboxy-7-deazaguanine synthase
27701at1117	Complete	Anabaena_cylindrica_PCC_7122_4366	4910766	4911512	286.7	158	https://www.orthodb.org/v10?query=27701at1117	Protein GrpE
27791at1117	Complete	Anabaena_cylindrica_PCC_7122_2989	3395162	3395815	285.6	174	https://www.orthodb.org/v10?query=27791at1117	SAM-dependent methyltransferase
27802at1117	Complete	Anabaena_cylindrica_PCC_7122_2843	3233619	3234260	241.0	173	https://www.orthodb.org/v10?query=27802at1117	DUF2930 domain-containing protein
27861at1117	Complete	Anabaena_cylindrica_PCC_7122_3687	4197208	4197960	209.6	180	https://www.orthodb.org/v10?query=27861at1117	Zn-dependent hydrolase
27944at1117	Complete	Anabaena_cylindrica_PCC_7122_4050	4561406	4562824	419.9	370	https://www.orthodb.org/v10?query=27944at1117	membrane associated GTPase
27980at1117	Complete	Anabaena_cylindrica_PCC_7122_5542	6294347	6295267	258.2	210	https://www.orthodb.org/v10?query=27980at1117	SAM-dependent methyltransferase
28010at1117	Complete	Anabaena_cylindrica_PCC_7122_4303	4844694	4845401	248.6	177	https://www.orthodb.org/v10?query=28010at1117	7-cyano-7-deazaguanine synthase
28064at1117	Complete	Anabaena_cylindrica_PCC_7122_5134	5791093	5791890	312.9	202	https://www.orthodb.org/v10?query=28064at1117	5'-nucleotidase SurE
28248at1117	Complete	Anabaena_cylindrica_PCC_7122_5027	5679158	5680054	383.1	251	https://www.orthodb.org/v10?query=28248at1117	alpha/beta hydrolase
28274at1117	Complete	Anabaena_cylindrica_PCC_7122_2335	2633685	2634605	317.6	229	https://www.orthodb.org/v10?query=28274at1117	epimerase
28284at1117	Complete	Anabaena_cylindrica_PCC_7122_985	1162480	1163196	239.1	137	https://www.orthodb.org/v10?query=28284at1117	GUN4 domain-containing protein
28322at1117	Complete	Anabaena_cylindrica_PCC_7122_870	1042324	1043034	317.3	184	https://www.orthodb.org/v10?query=28322at1117	Protein of unknown function DUF502
28449at1117	Complete	Anabaena_cylindrica_PCC_7122_4621	5213495	5214253	318.9	205	https://www.orthodb.org/v10?query=28449at1117	membrane protein
28502at1117	Complete	Anabaena_cylindrica_PCC_7122_4887	5517626	5518561	255.4	208	https://www.orthodb.org/v10?query=28502at1117	undecaprenyl-diphosphatase
28527at1117	Complete	Anabaena_cylindrica_PCC_7122_609	746551	747360	361.0	191	https://www.orthodb.org/v10?query=28527at1117	methanol dehydrogenase
28618at1117	Complete	Anabaena_cylindrica_PCC_7122_3917	4447874	4448560	289.6	195	https://www.orthodb.org/v10?query=28618at1117	Deoxyribose-phosphate aldolase
28657at1117	Complete	Anabaena_cylindrica_PCC_7122_1003	1188645	1189460	367.0	215	https://www.orthodb.org/v10?query=28657at1117	Sec-independent protein translocase protein TatC
28674at1117	Complete	Anabaena_cylindrica_PCC_7122_4768	5380467	5381624	256.2	254	https://www.orthodb.org/v10?query=28674at1117	4Fe-4S ferredoxin
28748at1117	Complete	Anabaena_cylindrica_PCC_7122_4684	5295589	5296113	163.2	106	https://www.orthodb.org/v10?query=28748at1117	Endoribonuclease YbeY
28751at1117	Complete	Anabaena_cylindrica_PCC_7122_644	784629	785444	275.4	206	https://www.orthodb.org/v10?query=28751at1117	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase
28811at1117	Complete	Anabaena_cylindrica_PCC_7122_4503	5081036	5081629	202.7	146	https://www.orthodb.org/v10?query=28811at1117	septum formation inhibitor Maf
