# BUSCO version is: 4.1.3 
# The lineage dataset is: nostocales_odb10 (Creation date: 2020-03-06, number of species: 32, number of BUSCOs: 1899)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
7234at1161	Complete	Anabaena_cylindrica_PCC_7122_3954	4478753	4479580	438.9	232	https://www.orthodb.org/v10?query=7234at1161	tRNA pseudouridine synthase A
7239at1161	Complete	Anabaena_cylindrica_PCC_7122_4550	5136061	5136855	457.6	220	https://www.orthodb.org/v10?query=7239at1161	glutamine amidotransferase
7275at1161	Complete	Anabaena_cylindrica_PCC_7122_1894	2152199	2153317	630.9	333	https://www.orthodb.org/v10?query=7275at1161	calcium/proton exchanger
7279at1161	Complete	Anabaena_cylindrica_PCC_7122_998	1179447	1180727	474.0	343	https://www.orthodb.org/v10?query=7279at1161	A0A0C1R0T2_9CYAN
7280at1161	Complete	Anabaena_cylindrica_PCC_7122_4439	5009150	5010478	492.3	362	https://www.orthodb.org/v10?query=7280at1161	TerB-C domain
7284at1161	Complete	Anabaena_cylindrica_PCC_7122_5039	5690441	5691307	444.0	253	https://www.orthodb.org/v10?query=7284at1161	shikimate dehydrogenase
7288at1161	Complete	Anabaena_cylindrica_PCC_7122_122	138683	139513	462.2	245	https://www.orthodb.org/v10?query=7288at1161	photosystem II manganese-stabilizing polypeptide
7316at1161	Complete	Anabaena_cylindrica_PCC_7122_4402	4956336	4957262	519.6	263	https://www.orthodb.org/v10?query=7316at1161	N-acetylmuramic acid 6-phosphate etherase
7318at1161	Complete	Anabaena_cylindrica_PCC_7122_2720	3092145	3093035	468.8	259	https://www.orthodb.org/v10?query=7318at1161	tRNA dimethylallyltransferase
7326at1161	Complete	Anabaena_cylindrica_PCC_7122_1817	2063905	2064693	476.0	237	https://www.orthodb.org/v10?query=7326at1161	hydrogenase accessory protein HypB
7327at1161	Complete	Anabaena_cylindrica_PCC_7122_1426	1665035	1666012	560.1	295	https://www.orthodb.org/v10?query=7327at1161	Protein-export membrane protein SecF
7331at1161	Complete	Anabaena_cylindrica_PCC_7122_2424	2747093	2747974	423.5	245	https://www.orthodb.org/v10?query=7331at1161	ribokinase
7338at1161	Complete	Anabaena_cylindrica_PCC_7122_4906	5539978	5540784	465.4	243	https://www.orthodb.org/v10?query=7338at1161	inositol monophosphatase
7367at1161	Complete	Anabaena_cylindrica_PCC_7122_4840	5464592	5465422	475.5	237	https://www.orthodb.org/v10?query=7367at1161	TIGR00268 family protein
7371at1161	Complete	Anabaena_cylindrica_PCC_7122_5200	5872617	5873498	486.4	254	https://www.orthodb.org/v10?query=7371at1161	malonyl CoA-acyl carrier protein transacylase
7382at1161	Complete	Anabaena_cylindrica_PCC_7122_1554	1800346	1801314	476.7	276	https://www.orthodb.org/v10?query=7382at1161	glycosyl transferase
7388at1161	Complete	Anabaena_cylindrica_PCC_7122_643	783650	784603	483.5	270	https://www.orthodb.org/v10?query=7388at1161	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
7389at1161	Complete	Anabaena_cylindrica_PCC_7122_3571	4052062	4053024	508.9	281	https://www.orthodb.org/v10?query=7389at1161	cobalamin biosynthesis protein
7390at1161	Complete	Anabaena_cylindrica_PCC_7122_4946	5579903	5580832	475.4	267	https://www.orthodb.org/v10?query=7390at1161	Cobalt transport protein
7393at1161	Complete	Anabaena_cylindrica_PCC_7122_2792	3181964	3182839	501.3	261	https://www.orthodb.org/v10?query=7393at1161	hydrolase
7403at1161	Complete	Anabaena_cylindrica_PCC_7122_1598	1840729	1841562	405.9	233	https://www.orthodb.org/v10?query=7403at1161	Formamidopyrimidine-DNA glycosylase
7415at1161	Complete	Anabaena_cylindrica_PCC_7122_68	78240	79013	358.6	210	https://www.orthodb.org/v10?query=7415at1161	Glutamine amidotransferase
7416at1161	Complete	Anabaena_cylindrica_PCC_7122_3357	3815024	3816067	469.4	259	https://www.orthodb.org/v10?query=7416at1161	glycerate kinase
7429at1161	Complete	Anabaena_cylindrica_PCC_7122_5409	6119795	6120610	465.7	240	https://www.orthodb.org/v10?query=7429at1161	hydrolase
7460at1161	Complete	Anabaena_cylindrica_PCC_7122_1693	1944598	1945383	417.2	213	https://www.orthodb.org/v10?query=7460at1161	ABC transporter ATP-binding protein
7467at1161	Complete	Anabaena_cylindrica_PCC_7122_5352	6056275	6057126	521.9	263	https://www.orthodb.org/v10?query=7467at1161	hydrolase
7473at1161	Complete	Anabaena_cylindrica_PCC_7122_4041	4552599	4553513	460.8	261	https://www.orthodb.org/v10?query=7473at1161	homoserine kinase
7487at1161	Complete	Anabaena_cylindrica_PCC_7122_5168	5834783	5835625	454.0	246	https://www.orthodb.org/v10?query=7487at1161	D7E2J0_NOSA0
7492at1161	Complete	Anabaena_cylindrica_PCC_7122_263	320559	321575	470.3	275	https://www.orthodb.org/v10?query=7492at1161	Thiamine-monophosphate kinase
7500at1161	Complete	Anabaena_cylindrica_PCC_7122_3688	4198027	4198797	430.6	217	https://www.orthodb.org/v10?query=7500at1161	KaiB domain protein
7502at1161	Complete	Anabaena_cylindrica_PCC_7122_4348	4897493	4898236	519.7	227	https://www.orthodb.org/v10?query=7502at1161	DNA-binding response regulator
7506at1161	Complete	Anabaena_cylindrica_PCC_7122_275	332075	332965	470.4	266	https://www.orthodb.org/v10?query=7506at1161	glycosyl transferase family A
7509at1161	Complete	Anabaena_cylindrica_PCC_7122_5617	6375490	6376368	403.9	248	https://www.orthodb.org/v10?query=7509at1161	A0A0C1REH4_9CYAN
7535at1161	Complete	Anabaena_cylindrica_PCC_7122_826	994697	995584	493.4	262	https://www.orthodb.org/v10?query=7535at1161	CoA-binding protein
7550at1161	Complete	Anabaena_cylindrica_PCC_7122_4134	4649487	4650410	506.0	270	https://www.orthodb.org/v10?query=7550at1161	cation transporter
7592at1161	Complete	Anabaena_cylindrica_PCC_7122_567	690514	691371	495.5	248	https://www.orthodb.org/v10?query=7592at1161	glutamate racemase
7600at1161	Complete	Anabaena_cylindrica_PCC_7122_3646	4150512	4151339	490.8	247	https://www.orthodb.org/v10?query=7600at1161	alpha/beta hydrolase
7607at1161	Complete	Anabaena_cylindrica_PCC_7122_990	1167629	1168561	406.4	245	https://www.orthodb.org/v10?query=7607at1161	tRNA pseudouridine synthase B
7610at1161	Complete	Anabaena_cylindrica_PCC_7122_4431	4997791	4998690	442.5	250	https://www.orthodb.org/v10?query=7610at1161	2-carboxy-1,4-naphthoquinone phytyltransferase
7615at1161	Complete	Anabaena_cylindrica_PCC_7122_337	413696	414754	558.7	312	https://www.orthodb.org/v10?query=7615at1161	Permease
7617at1161	Complete	Anabaena_cylindrica_PCC_7122_1758	2013471	2014418	486.1	248	https://www.orthodb.org/v10?query=7617at1161	ATP synthase gamma chain
7626at1161	Complete	Anabaena_cylindrica_PCC_7122_2471	2802426	2803196	493.0	221	https://www.orthodb.org/v10?query=7626at1161	DNA-binding response regulator
7631at1161	Complete	Anabaena_cylindrica_PCC_7122_4330	4870738	4871589	438.6	248	https://www.orthodb.org/v10?query=7631at1161	universal stress protein UspA
7649at1161	Complete	Anabaena_cylindrica_PCC_7122_2426	2750540	2751487	424.6	239	https://www.orthodb.org/v10?query=7649at1161	3'(2'),5'-bisphosphate nucleotidase CysQ
7658at1161	Complete	Anabaena_cylindrica_PCC_7122_2625	2991144	2992484	488.9	345	https://www.orthodb.org/v10?query=7658at1161	RND family efflux transporter MFP subunit
7666at1161	Complete	Anabaena_cylindrica_PCC_7122_5582	6333299	6334195	483.4	266	https://www.orthodb.org/v10?query=7666at1161	alpha/beta hydrolase
7673at1161	Complete	Anabaena_cylindrica_PCC_7122_2350	2647037	2647912	509.2	254	https://www.orthodb.org/v10?query=7673at1161	transporter
7682at1161	Complete	Anabaena_cylindrica_PCC_7122_1466	1706222	1707106	486.5	263	https://www.orthodb.org/v10?query=7682at1161	glucokinase
7683at1161	Complete	Anabaena_cylindrica_PCC_7122_5506	6256687	6257637	451.6	270	https://www.orthodb.org/v10?query=7683at1161	phosphate ABC transporter permease subunit PstC
7690at1161	Complete	Anabaena_cylindrica_PCC_7122_447	556693	557487	430.3	231	https://www.orthodb.org/v10?query=7690at1161	glutathione S-transferase
7692at1161	Complete	Anabaena_cylindrica_PCC_7122_1464	1705038	1705925	491.1	248	https://www.orthodb.org/v10?query=7692at1161	peptide ABC transporter permease
7711at1161	Complete	Anabaena_cylindrica_PCC_7122_2574	2927596	2928372	399.1	224	https://www.orthodb.org/v10?query=7711at1161	enoyl-
7718at1161	Complete	Anabaena_cylindrica_PCC_7122_94	103290	104168	484.9	267	https://www.orthodb.org/v10?query=7718at1161	3-hydroxy acid dehydrogenase
7742at1161	Complete	Anabaena_cylindrica_PCC_7122_898	1072397	1073293	499.7	266	https://www.orthodb.org/v10?query=7742at1161	16S rRNA (cytosine(1402)-N(4))-methyltransferase
7757at1161	Complete	Anabaena_cylindrica_PCC_7122_3266	3725450	3726232	411.0	226	https://www.orthodb.org/v10?query=7757at1161	ABC transporter permease
7759at1161	Complete	Anabaena_cylindrica_PCC_7122_3807	4341538	4342311	450.4	231	https://www.orthodb.org/v10?query=7759at1161	5-oxo-1,2,5-tricarboxylic-3-penten acid decarboxylase
7765at1161	Complete	Anabaena_cylindrica_PCC_7122_624	759503	760282	431.5	225	https://www.orthodb.org/v10?query=7765at1161	Methionine aminopeptidase
7770at1161	Complete	Anabaena_cylindrica_PCC_7122_4520	5099465	5100478	409.2	260	https://www.orthodb.org/v10?query=7770at1161	Uncharacterised protein family alr2393
7782at1161	Complete	Anabaena_cylindrica_PCC_7122_2844	3234360	3235088	472.3	219	https://www.orthodb.org/v10?query=7782at1161	DNA-binding response regulator
7783at1161	Complete	Anabaena_cylindrica_PCC_7122_1806	2053896	2054876	465.6	271	https://www.orthodb.org/v10?query=7783at1161	Tetratricopeptide-like helical domain superfamily
7785at1161	Complete	Anabaena_cylindrica_PCC_7122_3711	4226546	4227427	438.1	244	https://www.orthodb.org/v10?query=7785at1161	4-hydroxybenzoate octaprenyltransferase
7787at1161	Complete	Anabaena_cylindrica_PCC_7122_4734	5352298	5353002	253.8	178	https://www.orthodb.org/v10?query=7787at1161	phosphoadenosine phosphosulfate reductase
7803at1161	Complete	Anabaena_cylindrica_PCC_7122_5158	5820659	5821405	434.0	222	https://www.orthodb.org/v10?query=7803at1161	amidase
7809at1161	Complete	Anabaena_cylindrica_PCC_7122_521	639546	640319	468.5	230	https://www.orthodb.org/v10?query=7809at1161	imidazole glycerol phosphate synthase cyclase subunit
7812at1161	Complete	Anabaena_cylindrica_PCC_7122_2959	3367696	3368793	544.1	318	https://www.orthodb.org/v10?query=7812at1161	AI-2E family transporter
7816at1161	Complete	Anabaena_cylindrica_PCC_7122_3163	3606278	3607486	611.0	359	https://www.orthodb.org/v10?query=7816at1161	ABC transporter permease
7823at1161	Complete	Anabaena_cylindrica_PCC_7122_973	1149055	1149990	453.1	251	https://www.orthodb.org/v10?query=7823at1161	TPR repeat-containing protein
7824at1161	Complete	Anabaena_cylindrica_PCC_7122_2421	2744589	2745650	466.1	252	https://www.orthodb.org/v10?query=7824at1161	rRNA (cytidine-2'-O-)-methyltransferase
7831at1161	Complete	Anabaena_cylindrica_PCC_7122_160	180179	181279	376.1	301	https://www.orthodb.org/v10?query=7831at1161	Probable endolytic peptidoglycan transglycosylase RlpA
7843at1161	Complete	Anabaena_cylindrica_PCC_7122_2380	2683587	2684426	488.7	254	https://www.orthodb.org/v10?query=7843at1161	haloalkane dehalogenase
7845at1161	Complete	Anabaena_cylindrica_PCC_7122_3975	4500595	4501470	401.2	238	https://www.orthodb.org/v10?query=7845at1161	UDP-3-O-acyl-N-acetylglucosamine deacetylase
7850at1161	Complete	Anabaena_cylindrica_PCC_7122_3737	4260978	4261979	416.2	271	https://www.orthodb.org/v10?query=7850at1161	CHAD domain-containing protein
7862at1161	Complete	Anabaena_cylindrica_PCC_7122_2557	2909543	2910394	462.4	239	https://www.orthodb.org/v10?query=7862at1161	zinc finger SWIM domain-containing protein
7889at1161	Complete	Anabaena_cylindrica_PCC_7122_478	589219	590013	412.5	208	https://www.orthodb.org/v10?query=7889at1161	microcompartment protein
7896at1161	Complete	Anabaena_cylindrica_PCC_7122_3412	3881066	3881989	463.4	253	https://www.orthodb.org/v10?query=7896at1161	peptidase
7911at1161	Complete	Anabaena_cylindrica_PCC_7122_4318	4859509	4860258	463.4	228	https://www.orthodb.org/v10?query=7911at1161	Isoprenyl transferase
7920at1161	Complete	Anabaena_cylindrica_PCC_7122_5038	5689464	5690330	349.7	212	https://www.orthodb.org/v10?query=7920at1161	ABC transporter ATP-binding protein
7924at1161	Complete	Anabaena_cylindrica_PCC_7122_5587	6340042	6340926	526.7	260	https://www.orthodb.org/v10?query=7924at1161	4-hydroxy-tetrahydrodipicolinate synthase
7927at1161	Complete	Anabaena_cylindrica_PCC_7122_1602	1845203	1846036	484.0	244	https://www.orthodb.org/v10?query=7927at1161	sugar ABC transporter permease
7940at1161	Complete	Anabaena_cylindrica_PCC_7122_5134	5791093	5791890	464.7	234	https://www.orthodb.org/v10?query=7940at1161	5'-nucleotidase SurE
7941at1161	Complete	Anabaena_cylindrica_PCC_7122_1823	2069186	2070010	365.4	221	https://www.orthodb.org/v10?query=7941at1161	biotin--
7943at1161	Complete	Anabaena_cylindrica_PCC_7122_5176	5843064	5844137	478.9	267	https://www.orthodb.org/v10?query=7943at1161	DMT(drug/metabolite transporter) superfamily permease
7944at1161	Complete	Anabaena_cylindrica_PCC_7122_2644	3006820	3007614	446.3	229	https://www.orthodb.org/v10?query=7944at1161	1-(5-phosphoribosyl)-5-amino-4-imidazole- carboxylate carboxylase
7948at1161	Complete	Anabaena_cylindrica_PCC_7122_3594	4081923	4082807	527.8	279	https://www.orthodb.org/v10?query=7948at1161	Indole-3-glycerol phosphate synthase
7962at1161	Complete	Anabaena_cylindrica_PCC_7122_5541	6293505	6294320	382.5	217	https://www.orthodb.org/v10?query=7962at1161	sulfurtransferase
7974at1161	Complete	Anabaena_cylindrica_PCC_7122_2487	2820313	2821185	395.4	239	https://www.orthodb.org/v10?query=7974at1161	prephenate dehydratase
7976at1161	Complete	Anabaena_cylindrica_PCC_7122_123	140131	140907	462.4	232	https://www.orthodb.org/v10?query=7976at1161	RNA polymerase sigma-70
7981at1161	Complete	Anabaena_cylindrica_PCC_7122_883	1055500	1056258	404.7	222	https://www.orthodb.org/v10?query=7981at1161	ABC transporter ATP-binding protein
7991at1161	Complete	Anabaena_cylindrica_PCC_7122_1683	1935359	1936105	438.2	215	https://www.orthodb.org/v10?query=7991at1161	NUDIX hydrolase
8005at1161	Complete	Anabaena_cylindrica_PCC_7122_3774	4304768	4305562	457.6	239	https://www.orthodb.org/v10?query=8005at1161	Protein of unknown function DUF2993
8015at1161	Complete	Anabaena_cylindrica_PCC_7122_5594	6351977	6353563	550.0	436	https://www.orthodb.org/v10?query=8015at1161	Protein of unknown function DUF4335
8017at1161	Complete	Anabaena_cylindrica_PCC_7122_4418	4979828	4980631	447.5	241	https://www.orthodb.org/v10?query=8017at1161	nucleoside triphosphate pyrophosphohydrolase
8044at1161	Complete	Anabaena_cylindrica_PCC_7122_368	445919	446749	491.0	247	https://www.orthodb.org/v10?query=8044at1161	inositol monophosphatase
8057at1161	Complete	Anabaena_cylindrica_PCC_7122_3434	3907108	3907881	397.4	223	https://www.orthodb.org/v10?query=8057at1161	hydroxyacylglutathione hydrolase
8088at1161	Complete	Anabaena_cylindrica_PCC_7122_527	646456	647289	353.5	203	https://www.orthodb.org/v10?query=8088at1161	Tetratricopeptide repeat protein
8090at1161	Complete	Anabaena_cylindrica_PCC_7122_3379	3846336	3847124	425.2	230	https://www.orthodb.org/v10?query=8090at1161	Nif3-like dinuclear metal center hexameric protein
8093at1161	Complete	Anabaena_cylindrica_PCC_7122_4679	5291440	5292231	430.6	221	https://www.orthodb.org/v10?query=8093at1161	RNA polymerase, sigma 28 subunit, FliA/WhiG subfamily
8105at1161	Complete	Anabaena_cylindrica_PCC_7122_3346	3800790	3801569	420.4	224	https://www.orthodb.org/v10?query=8105at1161	photosystem II S4 domain protein
8109at1161	Complete	Anabaena_cylindrica_PCC_7122_548	671801	672721	495.5	270	https://www.orthodb.org/v10?query=8109at1161	protein-(glutamine-N5) methyltransferase, release factor-specific
8112at1161	Complete	Anabaena_cylindrica_PCC_7122_3683	4192888	4193877	438.1	275	https://www.orthodb.org/v10?query=8112at1161	photosystem reaction center subunit H
8139at1161	Complete	Anabaena_cylindrica_PCC_7122_2554	2906325	2907017	411.5	210	https://www.orthodb.org/v10?query=8139at1161	triose-phosphate isomerase
8144at1161	Complete	Anabaena_cylindrica_PCC_7122_1669	1918267	1918995	439.0	207	https://www.orthodb.org/v10?query=8144at1161	ribulose-phosphate 3-epimerase
8148at1161	Complete	Anabaena_cylindrica_PCC_7122_5191	5863941	5864765	401.5	229	https://www.orthodb.org/v10?query=8148at1161	alpha/beta hydrolase
8155at1161	Complete	Anabaena_cylindrica_PCC_7122_4432	4998690	4999649	386.5	245	https://www.orthodb.org/v10?query=8155at1161	o-succinylbenzoate synthase
8164at1161	Complete	Anabaena_cylindrica_PCC_7122_2231	2512706	2513488	520.2	240	https://www.orthodb.org/v10?query=8164at1161	protein hesA
8173at1161	Complete	Anabaena_cylindrica_PCC_7122_2596	2960117	2960920	431.1	231	https://www.orthodb.org/v10?query=8173at1161	D-aminoacyl-tRNA deacylase
8191at1161	Complete	Anabaena_cylindrica_PCC_7122_3918	4448610	4449539	398.9	246	https://www.orthodb.org/v10?query=8191at1161	DNA repair protein RecO
8192at1161	Complete	Anabaena_cylindrica_PCC_7122_1574	1816875	1817687	461.8	233	https://www.orthodb.org/v10?query=8192at1161	Precorrin-4 C11-methyltransferase
8194at1161	Complete	Anabaena_cylindrica_PCC_7122_1639	1885956	1886729	443.1	232	https://www.orthodb.org/v10?query=8194at1161	1-(5-phosphoribosyl)-5-
8197at1161	Complete	Anabaena_cylindrica_PCC_7122_3535	4009916	4010632	434.8	205	https://www.orthodb.org/v10?query=8197at1161	DNA-binding response regulator
8201at1161	Complete	Anabaena_cylindrica_PCC_7122_2898	3305594	3306559	478.8	269	https://www.orthodb.org/v10?query=8201at1161	glycerol-3-phosphate dehydrogenase
8208at1161	Complete	Anabaena_cylindrica_PCC_7122_1003	1188645	1189460	459.1	231	https://www.orthodb.org/v10?query=8208at1161	Sec-independent protein translocase protein TatC
8223at1161	Complete	Anabaena_cylindrica_PCC_7122_3973	4499012	4499830	503.3	252	https://www.orthodb.org/v10?query=8223at1161	Acyl-
8225at1161	Complete	Anabaena_cylindrica_PCC_7122_3823	4360354	4361148	525.4	228	https://www.orthodb.org/v10?query=8225at1161	30S ribosomal protein S2
8233at1161	Complete	Anabaena_cylindrica_PCC_7122_562	685512	686357	384.9	230	https://www.orthodb.org/v10?query=8233at1161	PatU
8234at1161	Complete	Anabaena_cylindrica_PCC_7122_615	751130	751897	426.2	230	https://www.orthodb.org/v10?query=8234at1161	Protein of unknown function DUF1350
8254at1161	Complete	Anabaena_cylindrica_PCC_7122_1472	1714113	1714910	381.4	222	https://www.orthodb.org/v10?query=8254at1161	Tab2-like
8256at1161	Complete	Anabaena_cylindrica_PCC_7122_20	25733	26515	440.6	233	https://www.orthodb.org/v10?query=8256at1161	exodeoxyribonuclease III
8269at1161	Complete	Anabaena_cylindrica_PCC_7122_2771	3156689	3157804	586.4	319	https://www.orthodb.org/v10?query=8269at1161	AI-2E family transporter
8280at1161	Complete	Anabaena_cylindrica_PCC_7122_64	73059	73928	508.5	251	https://www.orthodb.org/v10?query=8280at1161	sulfate ABC transporter permease subunit CysT
8304at1161	Complete	Anabaena_cylindrica_PCC_7122_2735	3115038	3115805	433.7	213	https://www.orthodb.org/v10?query=8304at1161	ABC transporter
8311at1161	Complete	Anabaena_cylindrica_PCC_7122_1903	2162275	2163021	479.5	234	https://www.orthodb.org/v10?query=8311at1161	uroporphyrin-III C-methyltransferase
8340at1161	Complete	Anabaena_cylindrica_PCC_7122_26	31599	32369	394.2	230	https://www.orthodb.org/v10?query=8340at1161	3-methyl-2-oxobutanoate hydroxymethyltransferase
8350at1161	Complete	Anabaena_cylindrica_PCC_7122_2656	3020377	3021255	461.6	280	https://www.orthodb.org/v10?query=8350at1161	Phosphatidate cytidylyltransferase
8354at1161	Complete	Anabaena_cylindrica_PCC_7122_2726	3103635	3104537	445.8	259	https://www.orthodb.org/v10?query=8354at1161	cytochrome c biogenesis factor
8361at1161	Complete	Anabaena_cylindrica_PCC_7122_1538	1785487	1786587	486.1	279	https://www.orthodb.org/v10?query=8361at1161	Zinc metalloprotease
8365at1161	Complete	Anabaena_cylindrica_PCC_7122_1575	1817875	1818753	462.6	246	https://www.orthodb.org/v10?query=8365at1161	prolipoprotein diacylglyceryl transferase
8369at1161	Complete	Anabaena_cylindrica_PCC_7122_3479	3953321	3954061	368.8	206	https://www.orthodb.org/v10?query=8369at1161	2-phosphosulfolactate phosphatase
8371at1161	Complete	Anabaena_cylindrica_PCC_7122_4509	5086929	5087663	364.2	209	https://www.orthodb.org/v10?query=8371at1161	biotin--protein ligase
8377at1161	Complete	Anabaena_cylindrica_PCC_7122_936	1109191	1110258	493.3	345	https://www.orthodb.org/v10?query=8377at1161	septum site-determining protein MinC
8398at1161	Complete	Anabaena_cylindrica_PCC_7122_844	1012293	1013018	416.9	218	https://www.orthodb.org/v10?query=8398at1161	Sugar fermentation stimulation protein homolog
8402at1161	Complete	Anabaena_cylindrica_PCC_7122_63	72233	73072	471.9	238	https://www.orthodb.org/v10?query=8402at1161	sulfate ABC transporter permease subunit CysW
8412at1161	Complete	Anabaena_cylindrica_PCC_7122_4687	5297501	5298268	392.3	219	https://www.orthodb.org/v10?query=8412at1161	Zn-dependent hydrolase
8417at1161	Complete	Anabaena_cylindrica_PCC_7122_5507	6257653	6258531	437.3	248	https://www.orthodb.org/v10?query=8417at1161	phosphate ABC transporter, permease protein PstA
8433at1161	Complete	Anabaena_cylindrica_PCC_7122_137	152971	153771	280.7	207	https://www.orthodb.org/v10?query=8433at1161	phenazine biosynthesis protein PhzF
8443at1161	Complete	Anabaena_cylindrica_PCC_7122_4880	5504141	5504899	454.4	236	https://www.orthodb.org/v10?query=8443at1161	HEAT repeat-containing protein
8444at1161	Complete	Anabaena_cylindrica_PCC_7122_4411	4970697	4971629	485.5	258	https://www.orthodb.org/v10?query=8444at1161	lactose ABC transporter permease
8447at1161	Complete	Anabaena_cylindrica_PCC_7122_2782	3172073	3172789	400.5	204	https://www.orthodb.org/v10?query=8447at1161	NnrU
8454at1161	Complete	Anabaena_cylindrica_PCC_7122_1489	1732759	1733622	468.6	256	https://www.orthodb.org/v10?query=8454at1161	nicotinate-nucleotide diphosphorylase (carboxylating)
8464at1161	Complete	Anabaena_cylindrica_PCC_7122_2293	2575233	2575988	374.8	204	https://www.orthodb.org/v10?query=8464at1161	transcriptional regulator
8466at1161	Complete	Anabaena_cylindrica_PCC_7122_241	295949	296833	440.3	253	https://www.orthodb.org/v10?query=8466at1161	phosphorylase
8472at1161	Complete	Anabaena_cylindrica_PCC_7122_3369	3831969	3832754	358.3	216	https://www.orthodb.org/v10?query=8472at1161	haloacid dehalogenase
8489at1161	Complete	Anabaena_cylindrica_PCC_7122_2449	2777665	2778438	373.8	216	https://www.orthodb.org/v10?query=8489at1161	ABC transporter ATP-binding protein
8491at1161	Complete	Anabaena_cylindrica_PCC_7122_4485	5064639	5065421	424.7	229	https://www.orthodb.org/v10?query=8491at1161	tRNA/rRNA methyltransferase (SpoU)
8501at1161	Complete	Anabaena_cylindrica_PCC_7122_4775	5389461	5390174	388.2	203	https://www.orthodb.org/v10?query=8501at1161	rubrerythrin
8502at1161	Complete	Anabaena_cylindrica_PCC_7122_1418	1657200	1657982	388.2	210	https://www.orthodb.org/v10?query=8502at1161	ABC transporter ATP-binding protein
8510at1161	Complete	Anabaena_cylindrica_PCC_7122_2746	3127218	3127982	395.2	211	https://www.orthodb.org/v10?query=8510at1161	UDP-N-acetyl-D-mannosaminuronic acid transferase
8537at1161	Complete	Anabaena_cylindrica_PCC_7122_2616	2982123	2982839	418.8	203	https://www.orthodb.org/v10?query=8537at1161	Ribosomal protein L1
8583at1161	Complete	Anabaena_cylindrica_PCC_7122_2649	3010978	3011709	477.6	220	https://www.orthodb.org/v10?query=8583at1161	tRNA (guanine-N(1)-)-methyltransferase
8585at1161	Complete	Anabaena_cylindrica_PCC_7122_523	641800	642591	415.5	225	https://www.orthodb.org/v10?query=8585at1161	imidazoleglycerol-phosphate dehydratase
8599at1161	Complete	Anabaena_cylindrica_PCC_7122_3403	3873232	3873939	396.5	203	https://www.orthodb.org/v10?query=8599at1161	GTP cyclohydrolase I
8603at1161	Complete	Anabaena_cylindrica_PCC_7122_3656	4159539	4160441	475.0	257	https://www.orthodb.org/v10?query=8603at1161	Membrane protein
8604at1161	Complete	Anabaena_cylindrica_PCC_7122_3141	3571529	3572392	430.6	232	https://www.orthodb.org/v10?query=8604at1161	NAD(P)-dependent oxidoreductase
8619at1161	Complete	Anabaena_cylindrica_PCC_7122_2306	2588344	2589066	398.4	215	https://www.orthodb.org/v10?query=8619at1161	6-phosphogluconolactonase
8636at1161	Complete	Anabaena_cylindrica_PCC_7122_300	365324	366163	431.0	231	https://www.orthodb.org/v10?query=8636at1161	TlyA family rRNA (cytidine-2'-O)-methyltransferase
8645at1161	Complete	Anabaena_cylindrica_PCC_7122_1822	2068326	2069120	386.4	221	https://www.orthodb.org/v10?query=8645at1161	Polyphenol oxidase
8655at1161	Complete	Anabaena_cylindrica_PCC_7122_706	837931	838578	399.8	189	https://www.orthodb.org/v10?query=8655at1161	Cytochrome b6
8673at1161	Complete	Anabaena_cylindrica_PCC_7122_574	701294	702079	396.0	223	https://www.orthodb.org/v10?query=8673at1161	rod shape-determining protein MreC
8675at1161	Complete	Anabaena_cylindrica_PCC_7122_4505	5082690	5083400	443.4	218	https://www.orthodb.org/v10?query=8675at1161	Ribose-5-phosphate isomerase A
8686at1161	Complete	Anabaena_cylindrica_PCC_7122_4454	5024927	5025610	395.4	202	https://www.orthodb.org/v10?query=8686at1161	magnesium protoporphyrin IX methyltransferase
8704at1161	Complete	Anabaena_cylindrica_PCC_7122_297	360873	361574	408.1	199	https://www.orthodb.org/v10?query=8704at1161	von Willebrand factor type A
8720at1161	Complete	Anabaena_cylindrica_PCC_7122_4630	5225171	5226367	363.6	345	https://www.orthodb.org/v10?query=8720at1161	A0A0V7ZHA2_9CYAN
8724at1161	Complete	Anabaena_cylindrica_PCC_7122_4771	5384978	5385718	385.2	214	https://www.orthodb.org/v10?query=8724at1161	3-oxoacyl-(Acyl-carrier-protein) reductase
8725at1161	Complete	Anabaena_cylindrica_PCC_7122_985	1162480	1163196	398.5	216	https://www.orthodb.org/v10?query=8725at1161	GUN4 domain-containing protein
8734at1161	Complete	Anabaena_cylindrica_PCC_7122_1544	1789167	1789985	298.0	208	https://www.orthodb.org/v10?query=8734at1161	Cell division topological specificity factor MinE
8752at1161	Duplicated	Anabaena_cylindrica_PCC_7122_4492	5069927	5070670	434.6	216	https://www.orthodb.org/v10?query=8752at1161	ABC transporter
8752at1161	Duplicated	Anabaena_cylindrica_PCC_7122_1300	1537408	1538148	369.8	216	https://www.orthodb.org/v10?query=8752at1161	ABC transporter
8755at1161	Complete	Anabaena_cylindrica_PCC_7122_1618	1862494	1863252	443.5	216	https://www.orthodb.org/v10?query=8755at1161	Undecaprenyl-phosphate galactose phosphotransferase
8756at1161	Complete	Anabaena_cylindrica_PCC_7122_3254	3715742	3716824	548.9	319	https://www.orthodb.org/v10?query=8756at1161	AI-2E family transporter
